Date mutation,Nature mutation,Valeur fonciere,Voie,Commune,Code commune,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain
25/02/2021,Vente,"340000,00",DU SEMINAIRE,TOULOUSE,555,1.0,Maison,106.0,5.0,620.0
12/03/2021,Vente,"300000,00",BOYSSONNE,TOULOUSE,555,1.0,Maison,107.0,4.0,241.0
08/03/2021,Vente,"250000,00",DES MINIMES,TOULOUSE,555,1.0,Maison,120.0,4.0,87.0
03/03/2021,Vente,"564300,00",CHARLES BAUDELAIRE,TOULOUSE,555,1.0,Maison,127.0,6.0,190.0
09/03/2021,Vente,"420000,00",DU PROF JOSEPH ANGLADE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,127.0,0.0,543.0
04/03/2021,Vente,"249000,00",DINETARD,TOULOUSE,555,1.0,Maison,56.0,2.0,245.0
04/03/2021,Vente,"249000,00",DINETARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,101.0
17/03/2021,Vente,"371000,00",FREDERIC BERAT,TOULOUSE,555,1.0,Maison,110.0,6.0,161.0
01/03/2021,Vente,"480000,00",AMBROISE CROZAT,TOULOUSE,555,1.0,Maison,107.0,5.0,220.0
12/03/2021,Vente,"809000,00",ANDRE BOUSQUAIROL,TOULOUSE,555,1.0,Maison,113.0,4.0,389.0
09/03/2021,Vente,"252000,00",DE FENOUL,TOULOUSE,555,1.0,Maison,80.0,4.0,143.0
26/02/2021,Vente,"397500,00",DES FONTANELLES,TOULOUSE,555,,,,,326.0
26/02/2021,Vente,"397500,00",DES FONTANELLES,TOULOUSE,555,,,,,554.0
26/02/2021,Vente,"397500,00",DES FONTANELLES,TOULOUSE,555,,,,,205.0
26/02/2021,Vente,"397500,00",DES FONTANELLES,TOULOUSE,555,,,,,59.0
26/02/2021,Vente,"397500,00",PIERRE BARTHES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,222.0
26/02/2021,Vente,"397500,00",PIERRE BARTHES,TOULOUSE,555,1.0,Maison,124.0,5.0,222.0
05/03/2021,Vente,"277250,00",DE LESPINET,TOULOUSE,555,1.0,Maison,42.0,2.0,313.0
18/03/2021,Vente,"472000,00",DU CONGO,TOULOUSE,555,1.0,Maison,120.0,7.0,420.0
18/03/2021,Vente,"472000,00",DU CONGO,TOULOUSE,555,3.0,Dépendance,0.0,0.0,420.0
18/03/2021,Vente,"472000,00",DU CONGO,TOULOUSE,555,3.0,Dépendance,0.0,0.0,420.0
22/01/2021,Vente,"424000,00",DE LAFILAIRE,TOULOUSE,555,2.0,Appartement,22.0,1.0,135.0
22/01/2021,Vente,"424000,00",DE LAFILAIRE,TOULOUSE,555,2.0,Appartement,9.0,1.0,135.0
22/01/2021,Vente,"424000,00",DE LAFILAIRE,TOULOUSE,555,2.0,Appartement,48.0,2.0,135.0
22/01/2021,Vente,"424000,00",DE LAFILAIRE,TOULOUSE,555,2.0,Appartement,31.0,1.0,135.0
02/03/2021,Vente,"10000,00",DE L INVALIDE,TOULOUSE,555,,,,,107.0
04/03/2021,Vente,"401650,00",DES AMIDONNIERS,TOULOUSE,555,1.0,Maison,85.0,4.0,348.0
19/03/2021,Vente,"300000,00",HENRI BESSEMER,TOULOUSE,555,1.0,Maison,79.0,5.0,233.0
19/03/2021,Vente,"420000,00",DES CARMES,TOULOUSE,555,1.0,Maison,130.0,5.0,757.0
19/03/2021,Vente,"420000,00",LES CARMES,TOULOUSE,555,,,,,34.0
04/03/2021,Vente,"125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,54.0,3.0,134.0
04/03/2021,Vente,"125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,20.0,2.0,134.0
04/03/2021,Vente,"125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,36.0,1.0,134.0
04/03/2021,Vente,"125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,20.0,1.0,134.0
04/03/2021,Vente,"125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,20.0,1.0,134.0
04/03/2021,Vente,"125000,00",DU TAUR,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,424.0,0.0,134.0
04/03/2021,Vente,"125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,54.0,1.0,134.0
04/03/2021,Vente,"125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,48.0,1.0,134.0
04/03/2021,Vente,"125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,54.0,5.0,134.0
04/03/2021,Vente,"125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,20.0,2.0,134.0
09/03/2021,Vente,"1075000,00",DE NICOL,TOULOUSE,555,3.0,Dépendance,0.0,0.0,507.0
09/03/2021,Vente,"1075000,00",DE NICOL,TOULOUSE,555,3.0,Dépendance,0.0,0.0,507.0
09/03/2021,Vente,"1075000,00",DE NICOL,TOULOUSE,555,3.0,Dépendance,0.0,0.0,507.0
09/03/2021,Vente,"1075000,00",DE NICOL,TOULOUSE,555,1.0,Maison,139.0,7.0,507.0
09/03/2021,Vente,"1075000,00",DE NICOL,TOULOUSE,555,,,,,565.0
09/03/2021,Vente,"1075000,00",DE NICOL,TOULOUSE,555,,,,,1780.0
04/03/2021,Vente,"1125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,54.0,3.0,134.0
04/03/2021,Vente,"1125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,54.0,1.0,134.0
04/03/2021,Vente,"1125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,36.0,1.0,134.0
04/03/2021,Vente,"1125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,20.0,2.0,134.0
04/03/2021,Vente,"1125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,54.0,5.0,134.0
04/03/2021,Vente,"1125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,20.0,2.0,134.0
04/03/2021,Vente,"1125000,00",DU TAUR,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,424.0,0.0,134.0
04/03/2021,Vente,"1125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,20.0,1.0,134.0
04/03/2021,Vente,"1125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,20.0,1.0,134.0
04/03/2021,Vente,"1125000,00",DU TAUR,TOULOUSE,555,2.0,Appartement,48.0,1.0,134.0
05/03/2021,Vente,"105000,00",FONTENELLE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,366.0
05/03/2021,Vente,"105000,00",FONTENELLE,TOULOUSE,555,1.0,Maison,109.0,5.0,366.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,2.0,Appartement,90.0,4.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,129.0,0.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,2.0,Appartement,66.0,3.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,2.0,Appartement,135.0,4.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,2.0,Appartement,90.0,4.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,2.0,Appartement,135.0,4.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,2.0,Appartement,159.0,5.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,252.0
02/03/2021,Vente,"3300000,00",DE LA MADELEINE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,252.0
15/03/2021,Vente,"521800,00",DES ALOUETTES,TOULOUSE,555,1.0,Maison,135.0,6.0,311.0
11/03/2021,Vente,"447000,00",DES PRINCES,TOULOUSE,555,1.0,Maison,100.0,5.0,97.0
15/03/2021,Vente,"500000,00",JULES CLARETIE,TOULOUSE,555,1.0,Maison,60.0,4.0,310.0
11/03/2021,Vente,"263000,00",DE LA TERRASSE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,1821.0,0.0,5958.0
11/03/2021,Vente,"680000,00",LABAT DE SAVIGNAC,TOULOUSE,555,1.0,Maison,80.0,5.0,389.0
11/03/2021,Vente,"664000,00",DES COTTAGES,TOULOUSE,555,1.0,Maison,126.0,5.0,426.0
16/03/2021,Vente,"185000,00",DE LAVAUR,TOULOUSE,555,1.0,Maison,40.0,1.0,219.0
25/03/2021,Vente,"990000,00",D'ALBI,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,250.0,0.0,1045.0
25/03/2021,Vente,"990000,00",D'ALBI,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,229.0,0.0,1045.0
15/03/2021,Vente,"325600,00",DU GENERAL JEAN COMPANS,TOULOUSE,555,1.0,Maison,67.0,3.0,184.0
26/03/2021,Vente,"519450,00",PAGES,TOULOUSE,555,1.0,Maison,110.0,5.0,150.0
25/03/2021,Vente,"198000,00",CONDEAU,TOULOUSE,555,1.0,Maison,83.0,3.0,102.0
03/03/2021,Vente,"200000,00",FRANZ SCHUBERT,TOULOUSE,555,1.0,Maison,77.0,3.0,441.0
26/03/2021,Vente,"86000,00",DES MIRACLES,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,58.0,0.0,118.0
26/03/2021,Vente,"86000,00",DES MIRACLES,TOULOUSE,555,2.0,Appartement,82.0,3.0,118.0
26/03/2021,Vente,"86000,00",DES MIRACLES,TOULOUSE,555,3.0,Dépendance,0.0,0.0,118.0
10/03/2021,Vente,"290000,00",DESTARAC,TOULOUSE,555,1.0,Maison,163.0,5.0,1808.0
10/03/2021,Vente,"290000,00",DESTARAC,TOULOUSE,555,,,,,1335.0
10/03/2021,Vente,"290000,00",DESTARAC,TOULOUSE,555,,,,,350.0
08/03/2021,Vente,"450000,00",TAINE,TOULOUSE,555,1.0,Maison,120.0,6.0,414.0
24/03/2021,Vente,"420000,00",LAPUJADE,TOULOUSE,555,1.0,Maison,99.0,4.0,237.0
25/03/2021,Vente,"670600,00",PAUL BONAMY,TOULOUSE,555,1.0,Maison,200.0,5.0,405.0
22/03/2021,Vente,"315500,00",DES COTEAUX,TOULOUSE,555,1.0,Maison,75.0,4.0,343.0
25/03/2021,Vente,"100000,00",DE LESPINET,TOULOUSE,555,1.0,Maison,65.0,3.0,180.0
11/01/2021,Vente,"520000,00",DE CATALA,TOULOUSE,555,1.0,Maison,117.0,5.0,828.0
11/01/2021,Vente,"520000,00",DE CATALA,TOULOUSE,555,3.0,Dépendance,0.0,0.0,828.0
11/01/2021,Vente,"520000,00",DE CATALA,TOULOUSE,555,3.0,Dépendance,0.0,0.0,828.0
11/01/2021,Vente,"520000,00",DE CATALA,TOULOUSE,555,3.0,Dépendance,0.0,0.0,500.0
11/01/2021,Vente,"520000,00",DE CATALA,TOULOUSE,555,3.0,Dépendance,0.0,0.0,500.0
11/01/2021,Vente,"520000,00",DE CATALA,TOULOUSE,555,1.0,Maison,117.0,5.0,500.0
11/01/2021,Vente,"520000,00",DE CATALA,TOULOUSE,555,,,,,123.0
11/01/2021,Vente,"520000,00",DE CATALA,TOULOUSE,555,,,,,44.0
08/01/2021,Vente,"451310,00",ROC,TOULOUSE,555,1.0,Maison,98.0,6.0,139.0
13/01/2021,Vente,"595330,00",DE BASSO CAMBO,TOULOUSE,555,1.0,Maison,148.0,5.0,773.0
13/01/2021,Vente,"595330,00",DE BASSO CAMBO,TOULOUSE,555,3.0,Dépendance,0.0,0.0,773.0
07/01/2021,Vente,"314000,00",REBOUL,TOULOUSE,555,1.0,Maison,94.0,4.0,502.0
05/01/2021,Vente,"631200,00",THEODORE RIVIERE,TOULOUSE,555,1.0,Maison,105.0,4.0,467.0
11/01/2021,Vente,"104760,00",ADOLPHE TALAZAC,TOULOUSE,555,3.0,Dépendance,0.0,0.0,314.0
11/01/2021,Vente,"104760,00",ADOLPHE TALAZAC,TOULOUSE,555,2.0,Appartement,70.0,3.0,314.0
11/01/2021,Vente,"104760,00",ADOLPHE TALAZAC,TOULOUSE,555,2.0,Appartement,70.0,3.0,314.0
11/01/2021,Vente,"104760,00",ADOLPHE TALAZAC,TOULOUSE,555,3.0,Dépendance,0.0,0.0,314.0
11/01/2021,Vente,"104760,00",ADOLPHE TALAZAC,TOULOUSE,555,3.0,Dépendance,0.0,0.0,314.0
05/01/2021,Vente,"273000,00",DE L'AMANDIER,TOULOUSE,555,1.0,Maison,93.0,5.0,301.0
05/01/2021,Vente,"273000,00",DE L'AMANDIER,TOULOUSE,555,3.0,Dépendance,0.0,0.0,301.0
06/01/2021,Vente,"240000,00",DE NORMANDIE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,457.0
06/01/2021,Vente,"240000,00",DE NORMANDIE,TOULOUSE,555,1.0,Maison,80.0,4.0,457.0
19/01/2021,Vente,"11000,00",DES FIGUIERS,TOULOUSE,555,,,,,184.0
05/01/2021,Vente,"64896,00",DOMINIQUE CLOS,TOULOUSE,555,,,,,26.0
05/01/2021,Vente,"64896,00",SAINT ALBY,TOULOUSE,555,,,,,22.0
05/01/2021,Vente,"64896,00",SAINT ALBY,TOULOUSE,555,,,,,9.0
05/01/2021,Vente,"64896,00",PIERRE DAGUIN,TOULOUSE,555,1.0,Maison,85.0,4.0,480.0
20/01/2021,Vente,"250000,00",DE SAINTONGE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,397.0
20/01/2021,Vente,"250000,00",DE SAINTONGE,TOULOUSE,555,1.0,Maison,66.0,4.0,397.0
07/01/2021,Vente,"2000000,00",EMILE BAUDOT,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,3700.0,0.0,11132.0
04/01/2021,Vente,"380000,00",REGUELONGUE,TOULOUSE,555,1.0,Maison,100.0,5.0,1000.0
04/01/2021,Vente,"380000,00",REGUELONGUE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,1000.0
04/01/2021,Vente,"380000,00",REGUELONGUE,TOULOUSE,555,1.0,Maison,100.0,5.0,808.0
04/01/2021,Vente,"380000,00",REGUELONGUE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,808.0
22/01/2021,Vente,"470000,00",DU DOCTEUR ROUX,TOULOUSE,555,1.0,Maison,57.0,3.0,285.0
06/01/2021,Vente,"735600,00",DE RAMELET MOUNDI,TOULOUSE,555,1.0,Maison,260.0,5.0,989.0
06/01/2021,Vente,"735600,00",DE RAMELET MOUNDI,TOULOUSE,555,1.0,Maison,260.0,5.0,600.0
07/01/2021,Vente,"430000,00",DU CRUCIFIX,TOULOUSE,555,2.0,Appartement,20.0,1.0,53.0
07/01/2021,Vente,"430000,00",DU CRUCIFIX,TOULOUSE,555,2.0,Appartement,20.0,1.0,53.0
07/01/2021,Vente,"430000,00",DU CRUCIFIX,TOULOUSE,555,2.0,Appartement,20.0,1.0,53.0
07/01/2021,Vente,"430000,00",DU CRUCIFIX,TOULOUSE,555,2.0,Appartement,20.0,1.0,53.0
07/01/2021,Vente,"430000,00",DU CRUCIFIX,TOULOUSE,555,2.0,Appartement,20.0,1.0,53.0
07/01/2021,Vente,"430000,00",DU CRUCIFIX,TOULOUSE,555,2.0,Appartement,20.0,1.0,53.0
19/01/2021,Vente,"158700,00",BARTHERE,TOULOUSE,555,1.0,Maison,61.0,3.0,79.0
11/01/2021,Vente,"230900,00",H HERTZ,TOULOUSE,555,1.0,Maison,95.0,5.0,228.0
26/01/2021,Vente,"344000,00",EDOUARD GELIS,TOULOUSE,555,1.0,Maison,135.0,5.0,627.0
20/01/2021,Vente,"300000,00",DE LICARD,TOULOUSE,555,,,,,297.0
20/01/2021,Vente,"300000,00",DE LICARD,TOULOUSE,555,,,,,428.0
20/01/2021,Vente,"300000,00",DE LICARD,TOULOUSE,555,1.0,Maison,69.0,2.0,101.0
20/01/2021,Vente,"300000,00",DE LICARD,TOULOUSE,555,3.0,Dépendance,0.0,0.0,101.0
13/01/2021,Vente,"208000,00",RAYMOND SABARICH,TOULOUSE,555,,,,,14.0
13/01/2021,Vente,"208000,00",RAYMOND SABARICH,TOULOUSE,555,1.0,Maison,93.0,5.0,341.0
13/01/2021,Vente,"208000,00",RAYMOND SABARICH,TOULOUSE,555,,,,,15.0
13/01/2021,Vente,"208000,00",RAYMOND SABARICH,TOULOUSE,555,,,,,21.0
13/01/2021,Vente,"208000,00",MAURICE MAGRE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,0.0,0.0,32.0
13/01/2021,Vente,"208000,00",RAYMOND SABARICH,TOULOUSE,555,,,,,38.0
13/01/2021,Vente,"208000,00",RAYMOND SABARICH,TOULOUSE,555,,,,,10.0
13/01/2021,Vente,"208000,00",RAYMOND SABARICH,TOULOUSE,555,,,,,12.0
22/01/2021,Vente,"453990,00",DE SAINT SIMON,TOULOUSE,555,1.0,Maison,140.0,4.0,1230.0
22/01/2021,Vente,"453990,00",DE SAINT SIMON,TOULOUSE,555,1.0,Maison,140.0,4.0,800.0
05/02/2021,Vente,"290000,00",DES ARCS ST CYPRIEN,TOULOUSE,555,1.0,Maison,88.0,5.0,228.0
05/02/2021,Vente,"290000,00",DES ARCS ST CYPRIEN,TOULOUSE,555,3.0,Dépendance,0.0,0.0,228.0
05/02/2021,Vente,"290000,00",DES ARCS ST CYPRIEN,TOULOUSE,555,3.0,Dépendance,0.0,0.0,228.0
29/01/2021,Vente,"170000,00",DE BRUXELLES,TOULOUSE,555,1.0,Maison,64.0,4.0,214.0
22/01/2021,Vente,"104000,00",DU DOC JEAN PIQUEPE,TOULOUSE,555,,,,,12.0
22/01/2021,Vente,"195000,00",DU MONT LOUIS,TOULOUSE,555,1.0,Maison,84.0,4.0,132.0
03/02/2021,Vente,"345000,00",ADOLPHE COLL,TOULOUSE,555,1.0,Maison,56.0,3.0,110.0
14/01/2021,Vente,"140000,00",DE LA CREUSE,TOULOUSE,555,1.0,Maison,61.0,4.0,137.0
05/01/2021,Vente,"250000,00",DE COLASSON,TOULOUSE,555,,,,,198.0
05/01/2021,Vente,"250000,00",DU MIRAIL,TOULOUSE,555,,,,,175.0
05/01/2021,Vente,"250000,00",DU MIRAIL,TOULOUSE,555,,,,,1185.0
05/01/2021,Vente,"250000,00",DU MIRAIL,TOULOUSE,555,,,,,74.0
05/01/2021,Vente,"250000,00",LE MIRAIL SUD,TOULOUSE,555,,,,,23.0
05/01/2021,Vente,"250000,00",LA TOURASSE,TOULOUSE,555,,,,,136.0
05/01/2021,Vente,"250000,00",LE MIRAIL SUD,TOULOUSE,555,,,,,229.0
05/01/2021,Vente,"250000,00",DU MIRAIL,TOULOUSE,555,,,,,1009.0
13/01/2021,Vente,"434965,00",DE L'AVEYRON,TOULOUSE,555,1.0,Maison,76.0,4.0,250.0
15/01/2021,Vente,"185000,00",DE TUCAUT,TOULOUSE,555,,,,,389.0
15/01/2021,Vente,"185000,00",DE TUCAUT,TOULOUSE,555,,,,,356.0
14/01/2021,Vente,"840500,00",DE CATALA,TOULOUSE,555,1.0,Maison,208.0,7.0,652.0
25/01/2021,Vente,"260000,00",MATHIEU BERDOULAT,TOULOUSE,555,1.0,Maison,96.0,5.0,487.0
25/01/2021,Vente,"260000,00",MATHIEU BERDOULAT,TOULOUSE,555,,,,,58.0
21/01/2021,Vente,"279400,00",DE SEYSSES,TOULOUSE,555,,,,,12.0
21/01/2021,Vente,"279400,00",DE SEYSSES,TOULOUSE,555,1.0,Maison,86.0,4.0,451.0
27/01/2021,Vente,"282500,00",ANTOINE RICORD,TOULOUSE,555,1.0,Maison,87.0,5.0,377.0
22/01/2021,Vente,"1,00",POUTIER,TOULOUSE,555,,,,,11.0
22/01/2021,Vente,"1,00",POUTIER,TOULOUSE,555,,,,,111.0
22/01/2021,Vente,"1500,00",POUTIER,TOULOUSE,555,,,,,11.0
22/01/2021,Vente,"1500,00",POUTIER,TOULOUSE,555,,,,,111.0
15/01/2021,Vente,"173000,00",DE LA BOURIETTE,TOULOUSE,555,,,,,549.0
06/01/2021,Vente,"340000,00",DE SAINT SIMON,TOULOUSE,555,1.0,Maison,192.0,7.0,532.0
22/01/2021,Vente,"222200,00",LOUIS DE BROGLIE,TOULOUSE,555,1.0,Maison,63.0,3.0,153.0
22/01/2021,Vente,"222200,00",LOUIS DE BROGLIE,TOULOUSE,555,,,,,12.0
11/02/2021,Vente,"250000,00",DE L ILE DE FRANCE,TOULOUSE,555,1.0,Maison,100.0,3.0,459.0
22/01/2021,Vente,"195000,00",RAYMOND SABARICH,TOULOUSE,555,,,,,14.0
22/01/2021,Vente,"195000,00",RAYMOND SABARICH,TOULOUSE,555,,,,,21.0
22/01/2021,Vente,"195000,00",RAYMOND SABARICH,TOULOUSE,555,1.0,Maison,84.0,4.0,128.0
22/01/2021,Vente,"195000,00",MAURICE MAGRE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,0.0,0.0,32.0
22/01/2021,Vente,"195000,00",RAYMOND SABARICH,TOULOUSE,555,,,,,38.0
22/01/2021,Vente,"195000,00",RAYMOND SABARICH,TOULOUSE,555,,,,,10.0
22/01/2021,Vente,"195000,00",RAYMOND SABARICH,TOULOUSE,555,,,,,12.0
29/01/2021,Vente,"290000,00",BERNADETTE,TOULOUSE,555,1.0,Maison,120.0,5.0,329.0
16/02/2021,Vente,"195755,00",LOUIS DE BROGLIE,TOULOUSE,555,1.0,Maison,63.0,3.0,119.0
25/01/2021,Vente,"350000,00",DE SEYSSES,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,9.0,0.0,538.0
25/01/2021,Vente,"350000,00",DE SEYSSES,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,20.0,0.0,538.0
25/01/2021,Vente,"350000,00",DE SEYSSES,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,12.0,0.0,538.0
25/01/2021,Vente,"350000,00",DE SEYSSES,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,15.0,0.0,538.0
25/01/2021,Vente,"350000,00",DE SEYSSES,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,15.0,0.0,538.0
25/01/2021,Vente,"350000,00",DE SEYSSES,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,12.0,0.0,538.0
25/01/2021,Vente,"350000,00",DE SEYSSES,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,15.0,0.0,538.0
25/01/2021,Vente,"350000,00",DE SEYSSES,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,4.0,0.0,538.0
25/01/2021,Vente,"350000,00",DE SEYSSES,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,11.0,0.0,538.0
25/01/2021,Vente,"350000,00",DE SEYSSES,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,10.0,0.0,538.0
29/01/2021,Vente,"225000,00",DU PROFESSEUR SANCHEZ,TOULOUSE,555,1.0,Maison,87.0,4.0,236.0
28/01/2021,Vente,"2340000,00",CHABANASSI,TOULOUSE,555,,,,,3173.0
04/02/2021,Vente,"81000,00",ROBERT DESNOS,TOULOUSE,555,1.0,Maison,73.0,3.0,163.0
04/02/2021,Vente,"81000,00",DE LA TOURASSE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,17.0
12/02/2021,Vente,"243000,00",VELASQUEZ,TOULOUSE,555,1.0,Maison,110.0,3.0,122.0
27/01/2021,Vente,"326000,00",HENRI BONIS,TOULOUSE,555,1.0,Maison,105.0,5.0,435.0
27/01/2021,Vente,"326000,00",HENRI BONIS,TOULOUSE,555,,,,,88.0
08/02/2021,Vente,"160500,00",DE SAINT SIMON,TOULOUSE,555,3.0,Dépendance,0.0,0.0,12.0
08/02/2021,Vente,"1,00",POUTIER,TOULOUSE,555,,,,,1071.0
08/02/2021,Vente,"1,00",LA BARIGONDE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,0.0,0.0,23.0
08/02/2021,Vente,"1,00",LA BARIGONDE,TOULOUSE,555,,,,,107.0
08/02/2021,Vente,"1,00",LA BARIGONDE,TOULOUSE,555,,,,,1181.0
08/02/2021,Vente,"1,00",LA BARIGONDE,TOULOUSE,555,,,,,53.0
08/02/2021,Vente,"1,00",LA BARIGONDE,TOULOUSE,555,,,,,459.0
08/02/2021,Vente,"1,00",LA BARIGONDE,TOULOUSE,555,,,,,77.0
08/02/2021,Vente,"1,00",LA BARIGONDE,TOULOUSE,555,,,,,91.0
08/02/2021,Vente,"1,00",POUTIER,TOULOUSE,555,,,,,2738.0
08/02/2021,Vente,"1,00",LA BARIGONDE,TOULOUSE,555,,,,,61.0
08/02/2021,Vente,"1,00",LA BARIGONDE,TOULOUSE,555,,,,,895.0
08/02/2021,Vente,"1,00",POUTIER,TOULOUSE,555,,,,,1288.0
05/02/2021,Vente,"240750,00",DU PROFESSEUR SANCHEZ,TOULOUSE,555,1.0,Maison,90.0,4.0,279.0
29/01/2021,Vente,"580000,00",HENRIOT,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,0.0,0.0,2256.0
29/01/2021,Vente,"580000,00",HENRIOT,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,775.0,0.0,2256.0
12/02/2021,Vente,"252000,00",DE VILLENOUVELLE,TOULOUSE,555,3.0,Dépendance,0.0,0.0,1273.0
12/02/2021,Vente,"252000,00",DE VILLENOUVELLE,TOULOUSE,555,1.0,Maison,84.0,4.0,1273.0
08/02/2021,Vente,"236500,00",DE L'AUNIS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,400.0
08/02/2021,Vente,"236500,00",DE L'AUNIS,TOULOUSE,555,1.0,Maison,72.0,4.0,400.0
04/02/2021,Vente,"397430,00",DEODAT DE SEVERAC,TOULOUSE,555,1.0,Maison,130.0,5.0,152.0
25/02/2021,Vente,"225000,00",LALANNE,TOULOUSE,555,4.0,Local industriel. commercial ou assimilé,110.0,0.0,567.0
11/02/2021,Vente,"312000,00",DE LA BRIE,TOULOUSE,555,1.0,Maison,64.0,4.0,345.0
16/02/2021,Vente,"300000,00",CANTO LAOUZETTO,TOULOUSE,555,1.0,Maison,120.0,4.0,746.0
16/02/2021,Vente,"380000,00",D ORBESSON,TOULOUSE,555,3.0,Dépendance,0.0,0.0,360.0
16/02/2021,Vente,"380000,00",D ORBESSON,TOULOUSE,555,1.0,Maison,140.0,5.0,360.0
16/02/2021,Vente,"380000,00",D ORBESSON,TOULOUSE,555,,,,,175.0
16/02/2021,Vente,"380000,00",D ORBESSON,TOULOUSE,555,,,,,4.0
25/02/2021,Vente,"76000,00",ALEXANDRE FLEMING,TOULOUSE,555,1.0,Maison,63.0,3.0,151.0
26/02/2021,Vente,"268400,00",LOUIS BRAUD,TOULOUSE,555,1.0,Maison,97.0,5.0,253.0
05/03/2021,Vente,"320000,00",HENRI DESBALS,TOULOUSE,555,2.0,Appartement,66.0,3.0,211.0
05/03/2021,Vente,"320000,00",HENRI DESBALS,TOULOUSE,555,2.0,Appartement,45.0,2.0,211.0
05/03/2021,Vente,"320000,00",HENRI DESBALS,TOULOUSE,555,3.0,Dépendance,0.0,0.0,39.0
29/01/2021,Vente,"300000,00",JEAN COCTEAU,TOULOUSE,555,1.0,Maison,126.0,6.0,133.0
